feature_21,feature_9,feature_18,feature_1,feature_11,feature_14,feature_4,feature_5,label
1,1,2,2,0,0.5173304752958725,0,2,9
1,1,2,2,1,0.07841600453516084,0,2,9
1,1,2,2,1,1.272039003543159,0,2,9
1,1,2,2,1,0.9370899335477263,0,2,9
1,1,2,2,0,2.13527814724035,0,2,9
1,1,2,2,0,0.6666548159275386,0,2,9
1,1,2,2,1,1.870021901412124,2,2,9
1,1,2,2,1,0.5736413106338618,2,2,9
1,1,2,2,0,2.6821367034602104,2,2,9
2,1,2,2,0,1.8656885029836914,2,2,7
2,1,2,2,0,2.172948895848815,2,2,7
2,1,2,2,1,0.4283850377127896,2,2,7
2,1,2,2,1,1.389402723961048,2,2,7
2,1,2,2,1,1.931209919979756,2,2,7
2,1,2,2,0,2.768625898159378,2,2,7
2,1,2,2,0,2.7090241839361306,2,2,7
2,1,2,2,1,2.2127997385442555,2,2,7
2,1,2,2,1,2.8781206066722484,2,2,8
2,1,2,2,0,1.707417135967527,2,2,8
2,1,2,2,1,1.5708529125442854,2,2,8
2,0,1,1,2,0.6508895065252295,2,2,2
2,0,1,1,1,2.1115666107337643,2,2,2
2,0,1,1,1,2.865778309885686,2,2,2
2,0,1,1,0,2.8757654625534252,2,2,2
2,1,2,2,1,2.4694962426700697,0,2,2
2,1,2,2,0,2.2956121335678064,0,2,2
2,1,2,2,0,0.47629006781306826,0,2,2
2,1,2,2,0,2.4464822369300636,0,2,5
2,1,2,2,0,0.17258993932976108,2,2,5
2,1,2,2,0,0.6873923967453167,1,2,5
2,1,2,2,0,1.863805655259019,1,2,5
2,1,2,2,1,1.174454300444568,1,2,5
2,1,2,2,1,0.7137502748337438,1,2,5
2,1,2,2,1,1.660512833456044,1,2,5
2,1,2,2,0,2.230954143485481,1,2,5
2,1,2,2,0,1.1602866271699035,1,1,5
2,0,3,1,1,2.3208175320135,2,2,8
2,0,1,1,0,0.7530678193443481,2,2,8
2,0,1,1,1,2.4806425225465563,2,2,8
2,0,1,1,1,2.282302103072317,0,2,8
2,0,1,1,0,1.8555667948047345,0,2,8
2,1,1,1,1,1.680626311746562,0,2,8
2,1,2,2,1,2.0787203713949682,0,2,8
2,1,2,2,0,1.2773438415323024,0,2,8
2,1,2,2,1,2.173844028329858,0,2,8
2,1,2,2,0,1.40238119075729,2,2,8
2,1,2,2,0,1.4841487385302168,2,2,8
2,1,2,2,1,2.166302714747338,2,2,8
2,1,2,2,1,0.17924203792016347,1,2,8
2,1,2,2,0,1.3596859583470846,1,2,8
2,1,2,2,0,2.383540395132443,1,2,8
2,1,2,2,1,2.8766592461902336,1,2,8
2,0,3,3,2,2.3253039745894597,2,2,2
2,0,2,2,1,0.425271538959182,0,2,2
2,0,3,1,1,2.908707570331085,2,2,5
3,0,1,1,0,0.9618873849418439,2,0,5
2,0,2,2,1,1.3990292544024556,0,0,5
2,0,2,2,1,0.27056297259296,0,2,5
1,1,2,2,1,2.513312819276291,0,2,6
1,1,1,2,0,1.4907951280175973,2,2,6
2,1,2,2,0,2.92696408996135,2,2,5
2,1,2,2,1,0.941458865182964,2,2,5
2,1,2,2,0,1.7226996908600687,2,2,5
2,1,2,2,0,0.08516194184487091,2,2,5
2,0,1,1,2,1.8140588151860704,2,2,8
2,0,1,1,2,0.36735760121957295,2,2,8
2,0,1,1,2,1.3918917289385848,2,2,8
2,0,1,1,1,2.5229396247787363,2,2,8
2,0,1,1,0,0.21062732147823826,2,2,8
2,0,1,1,0,2.946681290483321,2,2,8
2,0,1,1,1,1.664029619181081,2,2,8
2,0,1,1,1,2.628383324968838,2,0,8
2,0,1,1,0,2.559145586164272,2,0,8
3,0,1,1,0,0.4227353992298485,2,0,8
3,0,1,1,1,0.47434504685364665,2,0,8
3,0,1,1,1,2.304406267362845,2,0,8
3,0,1,1,1,2.4121755577184203,2,0,8
3,0,2,1,1,2.177721635985017,2,0,8
3,0,2,1,0,2.045867414286432,2,0,8
3,0,2,1,0,2.417545670147509,2,0,8
3,0,2,1,1,1.6078291749509357,2,0,8
3,0,2,1,1,0.5500362723085501,2,0,8
3,0,2,1,1,0.9512944262797658,2,0,8
3,0,2,2,1,0.24303210792373897,2,0,8
3,0,2,2,1,0.5090434378378852,0,0,8
3,0,2,2,1,1.3907788351902917,0,0,8
3,0,2,2,0,0.3419893570332291,0,0,8
3,0,2,2,0,2.769098883394609,0,0,8
3,0,2,2,1,1.76087977969701,0,0,8
3,0,2,2,1,1.7744849462026973,0,0,8
2,0,2,2,1,0.8224932782689816,0,0,8
2,0,2,2,1,0.9267659153458964,0,2,8
2,0,2,2,0,1.9750820922457701,0,2,8
2,0,2,2,0,2.9850400912342776,0,2,8
2,1,2,2,0,2.1970807815708997,0,2,8
2,1,2,2,1,1.1653322980207188,0,2,8
2,1,2,2,1,1.7901378334642346,0,2,8
2,1,2,2,0,2.737537560303916,0,2,8
2,1,2,2,1,1.945308437712859,0,2,8
2,1,2,2,0,1.81090065299108,0,2,8
2,1,2,2,0,1.4406149523646792,0,2,8
2,1,2,2,1,1.0287126566969547,0,2,8
2,1,2,2,0,1.461108423840396,0,2,8
2,1,2,2,0,1.5690264808183472,0,2,8
2,1,2,2,1,0.47589869995378986,0,2,8
1,1,2,2,0,2.5600067835970055,0,2,9
1,1,1,2,0,1.2264879743081412,0,2,9
1,1,1,2,0,0.9589204689540577,2,2,9
1,1,1,2,1,0.6978168660891597,2,2,9
1,1,1,2,0,0.1943528311616297,2,2,9
1,1,1,2,1,0.4484294029323248,2,2,9
1,1,1,2,1,0.30168158134634615,2,2,9
1,1,1,2,0,0.4340543221550204,2,2,9
1,1,1,2,2,0.9409017746366336,2,2,9
1,1,1,2,2,1.8370903337852362,2,2,9
1,1,1,2,2,1.9807259135639737,2,2,9
1,1,1,2,2,0.4105611678670762,2,2,9
1,1,1,2,2,2.1364566265458467,2,2,9
1,1,1,2,2,0.7069743647270597,2,2,9
1,1,1,2,1,1.7645406107930326,2,2,9
1,1,1,2,0,2.8981280321039335,2,2,9
1,1,2,2,0,2.6002408481554,2,2,9
2,1,2,2,0,0.8155310542840674,2,2,8
2,1,2,2,1,0.4771174459199311,2,2,8
2,1,2,2,0,0.143834535981179,2,2,8
2,0,3,1,2,0.20929972788196582,2,0,2
2,0,1,1,2,2.3567582222013588,2,0,2
2,0,1,1,2,2.139993814167426,2,0,2
2,1,2,2,1,0.25859112687911046,0,2,2
2,0,3,1,1,0.7630768506923674,2,0,5
2,1,2,2,1,2.1367147471420225,0,2,5
2,1,2,2,1,2.2910615130712038,0,2,5
2,1,2,2,1,2.5835954376524644,0,2,5
2,1,2,2,1,0.5145640967034588,2,2,5
2,0,3,3,1,2.660873390798656,2,0,8
2,0,1,1,2,1.660433193551996,2,0,8
2,0,1,1,2,0.8161583561744797,2,0,8
2,0,1,1,1,1.3892982738359112,2,0,8
2,0,1,1,0,1.5750314381023083,2,0,8
2,0,1,1,0,0.06084619423974669,2,0,8
2,0,1,1,0,2.4233478974745033,2,0,8
2,0,1,1,1,0.27575761493421014,2,0,8
2,0,1,1,1,1.011342774306045,2,0,8
2,0,2,1,1,1.7960287913902695,2,0,8
2,0,2,1,0,0.6388717885938591,2,0,8
2,0,2,1,0,1.533659785132505,2,0,8
2,0,2,1,0,2.506011856896213,0,0,8
2,0,2,1,1,1.9740300559400459,0,0,8
2,0,2,1,1,1.3158579696288075,0,2,8
2,0,2,1,1,2.3927206783525903,0,2,8
2,0,2,1,0,0.6672977267506417,0,2,8
2,0,2,1,0,2.4605888366692295,0,2,8
2,1,2,1,0,0.8744997736697064,0,2,8
2,1,2,1,0,1.828421257872899,0,2,8
2,1,2,1,0,0.2698420529492165,0,2,8
2,1,2,1,0,0.5683397997025447,0,2,8
2,1,2,1,0,2.368463170731884,0,2,8
2,1,2,1,1,1.0421059975665212,0,2,8
2,1,2,1,1,0.8288011431573941,0,2,8
2,1,2,1,0,2.627108829092765,0,2,8
2,1,2,1,0,2.82720552296061,0,2,8
2,1,2,2,0,2.3983451929410133,0,2,8
2,1,2,2,1,2.243128934901771,0,2,8
2,1,2,2,1,1.884795520615866,0,2,8
2,1,2,2,0,0.46710845634067055,0,2,8
2,1,2,1,1,1.1981716040335422,0,2,8
2,1,2,2,1,2.630262990578804,0,2,8
2,1,2,2,0,2.897265370922378,0,2,8
2,1,2,2,0,0.10832348716428852,0,2,8
2,1,2,2,0,2.2134657184713085,0,2,8
2,1,2,2,0,2.4437488441072026,0,2,8
2,1,2,2,1,0.8705767818137035,0,2,8
2,1,2,2,1,2.1074666280357612,0,2,8
2,1,2,2,1,0.972306580192497,2,2,8
2,1,2,2,1,2.783419064274663,2,2,8
2,1,2,2,1,1.6929787123462536,2,2,8
2,1,2,2,0,0.48022701835150816,2,2,8
2,1,2,2,0,1.094828977030176,2,2,8
2,1,2,2,1,1.9436152701575957,2,2,8
2,1,2,2,0,2.4656120786833102,2,2,8
2,1,2,2,1,1.0271051532662203,2,2,8
2,1,2,2,0,0.4799749717538495,2,2,8
2,1,2,2,0,2.8652407394176223,2,2,8
2,1,2,2,0,2.8671858567873754,2,2,8
2,1,2,2,0,2.3824372031636503,2,2,8
2,1,2,2,0,2.2687323806326902,2,2,8
2,1,2,2,1,0.9272228750503004,2,2,8
2,1,2,2,1,0.01105139152920498,2,2,8
2,1,2,2,0,1.8784266295569838,2,2,8
2,1,2,2,0,1.1950545722740187,2,2,8
2,0,3,1,1,2.2769971103443307,2,2,2
2,0,3,1,2,0.7703347580341906,2,2,2
2,0,3,1,1,0.8574036590002186,2,2,2
2,0,1,1,2,2.8417166147750965,2,0,2
2,0,1,1,1,2.501811359664246,2,0,2
2,0,1,1,1,1.2125288571917099,2,0,1
1,1,2,2,0,2.438575622707881,0,2,2
1,1,2,2,1,0.49254597173676073,0,2,2
2,1,2,2,0,1.2108839479420583,0,2,5
2,1,2,2,1,0.41095361143451714,0,2,5
2,1,2,2,0,0.8841122744848611,0,2,4
2,1,2,2,0,2.7113778458517497,2,2,4
2,1,2,2,1,1.7583337620073909,2,2,4
2,1,2,2,0,1.94103219426177,2,2,4
2,1,2,2,1,1.0386829766141552,2,2,4
2,1,2,2,0,1.2300044966812895,2,2,4
2,1,2,2,0,2.3204179800127687,2,2,4
2,1,2,2,0,0.2745712214719148,2,2,4
3,1,2,2,1,0.641696776419209,2,2,5
3,1,2,2,0,0.8314771784266672,2,2,5
3,1,2,2,0,1.2523119252670238,2,2,5
3,1,2,2,1,2.0552873168727634,2,2,5
3,1,2,2,1,1.8874360900854668,2,2,5
2,1,2,2,0,0.132198367424051,2,2,5
2,1,2,2,0,1.861849582497246,1,2,5
2,1,2,2,1,1.6448370966523704,1,2,5
2,0,3,1,1,1.9493207365459422,2,2,8
2,0,3,1,1,0.7117524217516754,2,2,8
2,0,3,1,1,2.1423007595975907,2,2,8
2,0,1,1,1,0.06930823457147506,2,2,8
2,0,1,1,0,0.1398861807763262,2,2,8
2,0,1,1,1,1.3816736289151317,2,0,8
2,0,1,1,1,1.4305781314637684,2,0,8
2,0,1,1,1,0.4413437421315646,2,0,8
2,0,1,1,1,2.300774449179113,2,0,8
2,0,1,1,0,2.5983017961710013,2,0,8
2,0,1,1,0,1.7970319897508547,2,0,8
2,0,1,1,0,2.525387738806776,0,2,8
2,0,2,1,0,2.512369821761159,0,2,8
2,0,2,1,1,2.5530560685533685,0,2,8
2,1,2,1,1,0.9753859087222452,0,2,8
2,1,2,1,1,2.887575019748554,0,2,8
2,1,2,1,1,2.804736426245001,0,2,8
2,1,2,1,1,1.6675619304007734,0,2,8
2,1,2,2,1,0.021406137047824902,0,2,8
2,1,2,2,0,1.659943297823677,0,2,8
2,1,2,2,0,1.758126265597335,0,2,8
2,0,3,3,1,0.6898704434575391,2,0,8
2,0,1,1,1,2.5106363693393434,2,0,7
2,0,1,1,0,0.975860324952583,2,0,7
2,0,1,1,0,0.8114832000091108,2,0,7
2,0,1,1,0,1.9223133326247588,2,0,7
2,0,1,1,1,1.9034198362515444,2,0,7
2,0,1,1,0,0.8196685137265265,2,0,7
2,0,1,1,1,0.10058391656131138,2,0,7
2,0,1,1,1,1.8711922853760554,2,0,7
2,0,1,1,1,1.4153368164264553,2,0,7
2,0,1,1,1,1.368364624854455,2,2,7
2,0,1,1,1,2.3841974264328574,2,2,7
2,0,1,1,1,0.24491108961026709,0,2,7
1,0,2,1,0,0.6360426388152884,0,2,8
1,0,2,2,0,1.681114801598981,0,2,8
1,1,2,2,0,2.0768939746101482,0,2,8
1,1,2,2,0,1.6054834115012748,0,2,8
1,1,2,2,0,1.7326191872147816,0,2,8
1,1,2,2,0,0.7781562670283525,0,2,8
1,1,2,2,1,2.634576032800075,0,2,8
1,1,2,2,1,0.03691272123502598,0,2,8
1,1,2,2,0,2.9834380950705714,0,2,8
1,1,2,2,1,2.6098564767114456,0,2,8
1,1,2,2,0,2.591517689384592,0,2,8
2,1,2,2,0,1.3637159763208189,0,2,7
2,1,2,2,1,2.117496222254069,0,2,7
2,1,2,2,1,2.6391774613264154,0,2,7
2,1,2,2,0,2.9774642286097404,0,2,7
2,1,2,2,1,2.3488147023137627,0,2,7
2,1,2,2,0,2.718560301867565,2,2,7
2,1,2,2,0,0.5170786631599722,2,2,7
2,1,2,2,1,2.6552859578340984,2,2,7
2,1,2,2,0,0.01877907095061071,2,2,7
2,1,2,2,1,2.2925109132846946,2,2,7
2,1,2,2,0,0.8177981894404792,2,2,7
2,1,2,2,1,2.34779880936269,2,2,7
2,1,2,2,1,1.6795994462606378,2,2,7
2,1,2,2,0,0.2200273440494921,2,2,7
3,1,2,2,1,2.264708173534149,2,2,8
3,1,2,2,1,2.090389821679271,2,2,8
3,1,2,2,0,2.8815729556643466,2,2,8
3,1,2,2,0,1.1054749743086458,2,2,8
3,1,2,2,0,0.09142174826110094,2,2,8
2,1,2,2,1,2.4429427462444218,2,2,8
2,1,2,2,0,2.185946400742526,1,2,8
2,1,2,2,0,2.9725420555330673,1,2,8
2,0,3,1,2,2.6537568879066837,2,2,2
2,0,3,1,2,1.6435693295391203,2,2,2
2,0,1,1,1,1.3597709099904938,2,2,2
2,1,1,2,0,1.1991938757070915,0,2,2
2,0,1,3,2,0.7777993285674957,2,2,2
1,0,2,2,0,1.4734770127667631,2,0,2
1,0,2,2,0,0.9197907694498667,0,0,2
2,0,3,3,1,1.0605596321957838,2,2,5
2,0,1,1,0,2.037271284188912,2,2,4
2,1,2,2,1,2.614519868195075,2,2,5
2,1,2,2,0,1.9106313845299967,2,2,5
2,1,2,2,1,2.7777550383553526,2,2,5
3,1,2,2,0,1.7465745508768007,2,2,5
3,1,2,2,0,2.1860854539878667,2,2,5
3,1,2,2,0,1.287173837436968,2,2,5
2,0,1,1,2,0.7040668612375482,2,2,8
2,0,1,1,0,1.554074962392748,2,2,8
2,0,1,1,0,2.5961626508707547,2,0,8
2,0,1,1,1,0.1190206954239098,2,0,8
2,0,1,1,1,0.12568434523379646,2,0,8
2,0,1,1,1,0.9341519083834267,2,0,8
2,0,1,1,0,0.20276304267491407,2,2,8
2,0,1,1,1,2.300953856325315,2,2,8
2,0,1,1,2,0.7802900078640633,2,2,8
2,0,1,1,2,0.18475988134729837,2,2,8
2,0,1,2,1,0.8681911360856834,2,2,8
2,0,1,2,1,0.7817889260761522,0,2,8
2,0,1,2,1,0.002248798085993431,0,2,8
2,1,1,2,1,1.4736119183705876,0,2,8
2,1,1,2,0,2.919910894254028,0,2,8
2,1,1,2,0,2.515429245715959,0,2,8
2,1,1,2,0,2.83869358201294,0,2,8
2,1,1,2,0,2.215617841035258,0,2,8
2,1,1,2,1,2.2278625049750014,0,2,8
2,1,1,2,2,2.447072726211439,0,2,8
2,1,2,2,2,2.2764544447469626,0,2,8
2,0,1,1,1,1.1109101261585423,2,2,8
2,0,1,1,0,0.9513647103218001,2,2,8
2,0,1,1,0,0.5512931168250073,2,2,8
2,0,1,1,0,0.8104591112719329,2,2,7
2,0,1,1,1,2.743285447708205,2,2,7
2,0,1,1,1,2.5531063670155723,2,2,7
2,0,1,1,1,1.9429481789281076,2,2,7
2,0,1,1,0,1.5574975567640963,2,2,7
2,0,1,1,0,1.6833632802268208,2,2,7
2,0,1,1,0,2.8905141382916346,2,2,7
2,0,2,1,1,2.774771863656991,2,2,7
2,0,2,1,1,1.209053860790934,2,2,7
2,0,2,1,1,0.6379298654869002,2,0,7
2,0,2,1,1,1.9741666673708995,2,0,7
2,0,2,1,0,1.9111938293708026,2,0,7
2,0,2,1,0,2.938196780252383,2,0,7
2,0,2,1,0,0.8913769000163025,2,0,7
2,0,2,1,0,0.8152586162696382,2,0,7
2,0,2,1,1,1.6468270157192415,2,0,7
1,0,2,1,0,2.995091681951375,2,0,8
1,0,2,2,0,2.7923226268544745,2,0,8
1,0,2,2,1,2.098255783690701,2,0,8
1,0,2,2,1,1.4564522440689445,2,0,8
1,0,2,2,0,1.705319000168929,2,0,8
1,0,2,2,0,1.1751278624901973,0,0,8
1,0,2,2,1,0.42514656110369875,0,2,8
1,0,2,2,0,2.3620476672169723,0,2,8
1,0,2,2,0,0.4613957221581434,0,2,8
2,1,2,2,1,0.17138522510500065,2,2,8
2,1,2,2,0,2.114466677609011,2,2,8
2,1,2,2,1,0.7548215555491284,2,2,8
2,1,2,2,0,1.6801033094057,2,2,8
2,1,2,2,0,2.378142745588364,2,2,8
3,1,2,2,1,2.88501940680994,2,2,8
3,1,2,2,0,0.5376970490706492,2,2,8
3,1,2,2,1,0.0682488793418552,2,2,8
2,1,2,2,1,1.9634204347387878,2,2,8
2,1,2,2,0,0.8333001506215887,2,2,8
2,0,3,1,2,0.6489338588547604,2,2,2
2,0,1,1,2,2.260022291290098,2,0,2
2,0,1,1,1,1.310796482446256,2,0,2
2,0,1,1,0,0.2875927901730415,2,0,2
2,0,2,2,1,1.378130880504743,0,0,1
2,0,2,2,1,0.6852233066734696,0,0,1
2,0,1,1,1,2.396751440147585,2,0,5
2,0,2,2,0,0.5582672166014903,0,0,4
2,0,2,2,0,0.5261418248685802,0,0,4
2,0,2,2,0,2.5024382055641277,0,0,4
3,1,2,2,1,1.8681042196068236,0,2,6
3,1,2,2,0,0.09973808858225719,2,2,6
2,1,2,2,1,0.7772120311981641,2,2,5
2,1,2,2,0,0.6318897184268958,2,2,5
2,1,2,2,1,0.9427752760304191,2,2,5
2,1,1,2,1,2.367501928428335,2,2,5
2,0,3,3,0,0.8166791237083043,2,2,8
2,0,1,1,0,2.2890422963743324,2,0,8
2,0,1,1,0,2.676599359496863,2,0,8
2,0,1,1,0,0.45223792817126585,2,0,8
2,0,1,1,1,0.25642316850225744,2,0,8
2,0,1,1,1,1.3783629440340157,2,0,8
2,0,1,1,0,2.8669282164304812,2,0,8
2,0,1,1,0,1.0937773909612776,2,0,8
2,0,1,1,0,0.6260564397596862,2,0,8
2,0,1,1,1,2.7451995690352446,2,0,8
2,0,1,1,1,2.136121587885083,2,0,8
2,0,1,1,0,2.0312364528955333,2,0,8
2,0,1,1,1,2.5982048994787412,2,0,8
2,0,1,2,1,1.410171115513152,2,0,7
2,0,2,2,1,2.235300287237675,2,0,7
2,0,2,2,1,1.4489210689262453,2,0,7
2,0,2,2,0,1.3467347511490848,2,0,7
2,0,2,2,0,0.1360432800706397,0,0,7
2,0,2,2,1,2.371628940455956,0,0,7
2,0,2,2,1,0.21234128372596806,0,2,7
2,0,2,2,1,1.543360711593214,0,2,7
2,0,2,2,0,2.1181908919070542,0,2,7
2,0,2,2,0,0.5034705407468896,0,2,7
2,1,2,2,0,1.5472767118971786,0,2,7
2,1,2,2,0,0.7963218592600123,0,2,7
2,1,2,2,1,1.8400666291997814,0,2,7
3,1,2,2,0,1.679574176829648,0,2,9
3,1,2,2,1,2.883728267285192,0,2,9
3,1,2,2,0,0.5392102537231211,2,2,9
3,1,2,2,1,2.538525318647893,2,2,9
3,1,2,2,0,1.8386641898813147,2,2,9
3,1,2,2,1,2.8636412402172278,2,2,9
3,1,2,2,0,0.4712417460226195,2,2,9
3,1,2,2,1,2.079325599019055,2,2,9
3,1,2,2,1,2.8206520489184554,2,2,9
3,1,2,2,0,0.49493214761964377,2,2,9
3,1,2,2,1,1.7921953478721506,2,2,9
2,1,2,2,1,2.087825814025831,2,2,8
2,1,2,2,0,1.0191554973591095,2,2,8
2,1,2,2,1,0.5629545566476315,2,2,8
2,1,2,2,1,0.04124469771874206,2,2,8
2,1,2,2,0,2.130542476304566,2,2,8
2,1,2,2,1,2.2908082322196996,2,2,8
2,1,2,2,1,1.967741686437515,2,2,8
2,1,2,2,0,0.4147016354437584,2,2,8
2,1,2,2,0,1.1348537303458062,2,2,8
2,1,2,2,0,2.439901720288617,2,2,8
2,1,2,2,0,0.8878374088121505,2,2,8
2,1,1,2,1,2.8757464575750746,2,2,8
2,0,1,1,2,2.8335997682237997,2,0,2
2,0,1,1,2,0.16882401773997358,2,0,2
2,1,2,2,1,0.6452261113512467,0,2,2
2,1,2,2,0,1.142445888613837,0,2,2
2,1,2,2,0,0.9017363698846529,0,2,2
2,1,2,2,1,2.5112655840175275,0,2,5
2,1,2,2,0,1.6494854730957176,2,2,5
2,0,3,1,2,1.7120764149721883,2,0,8
2,0,1,1,1,0.016790208495713776,2,0,8
2,0,1,1,1,2.584644672672583,0,0,8
2,0,1,1,1,2.4382366819366674,0,0,8
2,0,1,1,0,0.8694186641663773,0,0,8
2,0,1,1,0,2.867838736707644,0,2,8
2,0,1,1,0,0.04104355505405122,0,2,8
2,0,1,1,0,0.0483058394926148,0,2,8
2,0,1,1,1,1.9342828015110045,0,2,8
2,0,2,1,1,0.2980751232544696,0,2,8
2,0,2,2,1,2.67495639921001,0,2,8
2,0,2,2,1,1.4752493196338854,0,2,8
2,0,2,2,1,2.979085814180979,0,2,8
2,1,2,2,1,2.850387553876831,0,2,8
2,1,2,2,1,2.5016317111043023,0,2,8
2,1,2,2,1,1.7427044749458789,0,2,8
2,1,2,2,1,2.170924971057271,0,2,8
2,1,2,2,0,0.7049709998745636,2,2,8
2,1,2,2,1,2.837885994446264,2,2,8
2,1,2,2,0,0.06715109370135441,2,2,8
2,1,2,2,0,0.02265753423157646,2,2,8
2,1,2,2,0,2.151486798443784,1,2,8
2,1,2,2,1,0.42096885070596113,1,2,8
2,1,2,2,1,1.1725300887234473,1,2,8
2,1,2,2,0,0.40759472776809436,1,2,8
2,0,1,1,1,1.5362689439547912,2,0,2
2,0,1,1,0,0.8582042918067228,2,0,2
2,0,3,1,2,2.241645357600273,2,2,2
3,0,3,1,2,2.5470145110457016,2,2,3
3,0,3,1,2,2.4593336358777846,2,2,3
3,0,3,1,2,1.7229670452465125,2,2,3
3,0,3,1,2,2.56412542964193,2,2,3
3,0,3,1,1,1.836428895401414,2,2,3
1,1,2,2,1,0.32980302661466654,0,2,3
2,0,2,2,1,0.2604305108666758,2,0,5
2,0,2,2,0,0.3943379319441006,2,0,5
1,1,2,2,0,0.9460879507605485,0,2,6
1,1,2,2,1,2.3999671687980335,0,2,6
1,1,2,2,1,1.7334789227848697,0,2,6
1,1,2,2,0,2.9280159406753574,2,2,4
3,1,2,2,1,1.6470814502681812,2,2,6
3,1,2,2,1,2.0411231482988423,2,2,6
3,1,2,2,0,0.8997408566149634,2,2,6
3,1,2,2,0,0.972477712815754,2,2,6
3,1,2,2,1,0.8221275839468367,2,2,6
3,1,2,2,0,1.688861875927795,2,2,6
2,0,3,3,1,1.0866150228759828,2,0,8
2,0,3,1,1,2.9446635633495797,2,0,8
2,0,1,1,0,0.5514739697965365,2,0,8
2,0,1,1,0,2.5778918567070215,2,0,8
2,0,1,1,1,1.2465239461203228,2,0,8
2,0,1,1,1,2.4739799136800653,2,0,8
2,0,2,1,1,2.0560751500638954,2,0,8
2,0,2,1,0,0.5436536015345693,2,0,8
2,0,2,1,0,1.2465565065678788,2,0,8
2,0,2,1,0,2.019119024198032,2,0,8
2,0,2,1,0,2.195621115645172,2,0,8
2,0,2,1,1,1.3322675173030705,2,0,8
2,0,2,1,1,0.3053422873203274,2,0,8
2,0,2,2,1,1.6958346740231134,2,0,8
2,0,2,2,0,1.2076174929319192,2,0,8
2,0,2,2,0,0.7715292210658496,2,0,8
2,0,2,2,0,1.5637935128056109,2,0,8
2,0,2,2,0,0.7136744704227941,2,0,8
2,0,3,1,1,2.7657646715491975,2,2,8
3,0,3,1,0,2.120124087396257,2,2,9
3,0,3,1,0,1.8731367903406955,2,2,9
3,0,1,1,0,0.19573863453195606,2,2,9
3,0,1,1,1,2.044089324808074,2,2,9
3,0,1,1,1,1.6102817133172302,2,2,9
3,0,1,1,1,1.704705806956765,2,0,9
2,0,1,1,0,2.95203510319876,2,0,9
2,0,1,1,0,1.490146438955779,2,2,9
2,0,1,1,1,0.1525657043184372,2,2,9
2,0,1,1,1,1.184559047402649,2,2,9
2,0,1,1,1,1.4394734237838844,2,2,9
2,1,1,1,1,2.992356247059695,0,2,9
2,1,1,1,0,0.01881523273530672,0,2,9
2,1,1,1,0,2.199300093943767,0,2,9
2,1,1,1,0,1.234656171481315,0,2,9
2,1,1,1,0,2.0692865548031416,0,2,9
2,1,1,1,1,2.5516192772341384,0,2,9
2,1,2,1,1,2.8356663067072825,0,2,9
2,1,2,1,1,2.0748497066278793,0,2,9
2,1,2,2,0,1.6636824312784377,0,2,9
2,1,2,2,0,1.5199738102348888,0,2,9
1,1,2,2,0,2.36201596450302,0,2,9
1,1,2,2,1,2.4203382460242278,0,2,9
1,1,2,2,1,2.141830561819727,0,2,9
1,1,2,2,1,2.910719555548554,0,2,9
1,1,2,2,0,1.839016405554164,0,2,9
1,1,2,2,0,0.46881108172334096,0,2,9
1,1,2,1,1,1.9918188151387868,0,2,9
1,1,2,2,0,1.242448608295616,0,2,9
1,1,2,2,0,1.4399008456212767,0,2,9
1,1,2,2,1,1.9492274106649439,0,2,9
1,1,2,2,1,0.48325434534572065,0,2,7
1,1,2,2,1,0.6604229587484712,0,2,7
1,1,2,2,1,1.8594651934940098,0,2,7
1,1,2,2,0,0.9219042258115417,0,2,7
1,1,2,2,0,2.048466515078424,0,2,7
1,1,2,2,0,2.830030807932409,2,2,7
1,1,2,2,0,1.2290155061691412,2,2,7
1,1,2,2,1,1.588988431711968,2,2,7
1,1,2,2,0,2.176043632726938,2,2,7
1,1,2,2,0,0.006821745737870977,2,2,7
1,1,2,2,1,0.11617335034438292,2,2,7
1,1,2,2,0,0.8016017460286733,2,2,7
1,1,2,2,1,0.7319318838070116,2,2,7
3,1,2,2,1,2.9026861502328245,2,2,9
3,1,2,2,0,0.12636446541128987,2,2,9
3,1,2,2,0,0.6604597821419074,2,2,9
3,1,2,2,0,0.9530590553923076,2,2,9
3,1,2,2,1,0.7049919291856145,2,2,9
3,1,2,2,0,0.723761923591183,2,2,9
3,1,2,2,1,0.2527451664815247,2,2,9
3,1,2,2,0,0.13078907570571008,2,2,9
3,1,2,2,0,1.1479574644148134,2,2,9
3,1,2,2,1,2.8750833568849483,2,2,9
3,1,2,2,1,0.47236261396228396,2,2,9
3,1,2,2,0,0.3780100612246894,2,2,9
3,0,3,1,2,2.948581878250872,2,2,3
3,0,1,1,2,0.8314076856956759,2,2,3
3,0,1,1,2,0.22792630362274047,2,2,3
3,0,1,1,1,0.3382946605272701,2,2,3
3,0,1,1,0,1.031938856898042,2,2,3
3,1,2,2,0,2.4990022898675246,0,2,3
2,0,3,1,1,1.5868595627797446,2,2,2
2,0,3,1,2,0.9579741927498425,2,2,2
2,0,3,1,2,0.807060037313153,2,2,2
2,0,3,1,2,2.410385843464507,2,2,2
2,0,2,2,0,1.939801644761642,0,0,2
2,0,2,2,0,1.6554713125674014,0,0,2
3,1,2,2,1,2.9001900393130686,0,2,6
3,1,2,2,1,0.2756786369629186,0,2,6
